customer_id,age,income,tenure,last_purchase_days,avg_order_value,campaign_channel,campaign_type,sent,opened
1621,64,63104,29,259,109,email,promotional,1,1
1622,49,49543,95,220,160,social,informational,0,1
1623,27,63903,44,38,72,email,loyalty,1,1
1624,33,83063,107,142,35,social,informational,1,1
1625,24,38444,36,235,151,social,loyalty,1,0
1626,34,31547,19,203,175,social,informational,1,1
1627,40,52888,6,329,122,email,informational,0,1
1628,43,67171,25,294,112,push,promotional,1,1
1629,38,35893,31,172,102,push,informational,1,1
1630,39,50519,9,125,120,social,informational,1,1
1631,24,70550,84,326,119,social,loyalty,1,1
1632,31,25506,74,65,108,email,loyalty,1,1
1633,32,53529,37,281,71,push,loyalty,1,1
1634,24,41898,27,272,108,push,informational,1,1
1635,26,51862,13,244,97,push,loyalty,1,1
1636,68,60646,41,15,75,email,loyalty,1,1
1637,65,53312,66,226,108,email,informational,1,1
1638,25,34846,114,131,85,email,loyalty,1,1
1639,67,42481,85,195,102,social,promotional,1,1
1640,40,71398,97,293,113,email,promotional,1,1
1641,46,54933,24,209,117,social,loyalty,0,1
1642,35,62604,117,113,86,social,loyalty,0,1
1643,48,53754,44,244,113,social,loyalty,0,1
1644,47,62136,106,166,120,social,informational,1,1
1645,69,44057,98,191,129,email,promotional,1,1
1646,56,38487,60,257,109,email,promotional,1,1
1647,52,61455,9,327,118,push,loyalty,1,1
1648,35,66910,2,218,87,push,loyalty,1,1
1649,59,36285,119,359,177,social,informational,1,1
1650,56,41360,56,275,98,push,informational,1,0
1651,34,47551,30,52,133,push,promotional,0,0
1652,31,74297,22,158,85,push,informational,1,1
1653,48,58447,110,363,111,social,promotional,1,1
1654,41,30138,75,55,110,push,loyalty,1,0
1655,52,48605,119,14,115,email,loyalty,1,0
1656,61,46311,107,269,74,social,promotional,0,1
1657,62,32400,81,340,111,email,loyalty,1,1
1658,51,48428,100,90,85,social,informational,1,1
1659,20,45649,13,27,124,email,loyalty,1,0
1660,54,44575,71,89,73,push,loyalty,1,1
1661,60,43889,16,41,109,social,promotional,1,0
1662,57,72070,97,304,99,email,informational,1,1
1663,43,44544,45,268,155,social,informational,1,1
1664,40,50745,65,138,133,email,loyalty,1,1
1665,61,49118,11,6,141,push,loyalty,0,0
1666,56,42424,70,242,76,social,informational,1,1
1667,32,51192,20,162,88,social,informational,1,1
1668,66,50980,99,180,99,email,promotional,1,1
1669,21,51196,108,297,134,email,loyalty,1,1
1670,46,37111,63,6,111,push,loyalty,1,0
1671,39,46908,101,271,77,email,informational,1,1
1672,42,61404,105,272,78,email,promotional,1,1
1673,30,47302,90,156,135,email,informational,1,1
1674,35,52426,12,85,112,push,loyalty,1,1
1675,50,52505,62,200,101,push,loyalty,1,1
1676,33,56260,94,10,99,social,loyalty,0,0
1677,62,58379,92,138,126,push,loyalty,1,1
1678,59,47387,91,242,68,email,promotional,0,1
1679,61,36329,42,201,101,social,loyalty,1,1
1680,19,31719,83,156,103,push,informational,0,1
1681,52,65265,69,275,62,push,promotional,1,1
1682,59,61553,58,225,93,email,promotional,0,1
1683,51,59740,5,68,168,email,loyalty,1,0
1684,47,62168,105,184,74,push,promotional,1,1
1685,30,47576,27,195,103,social,loyalty,0,0
1686,30,40626,28,42,37,email,promotional,1,1
1687,35,35293,26,151,95,push,promotional,1,1
1688,49,33659,91,84,67,push,informational,1,1
1689,49,68182,116,134,89,email,informational,1,1
1690,52,42602,49,309,112,social,informational,1,1
1691,56,65822,106,354,66,social,promotional,1,1
1692,63,47196,21,298,107,social,informational,1,0
1693,69,39856,1,30,76,email,informational,1,0
1694,46,33584,118,9,59,email,informational,1,1
1695,66,41177,92,170,129,email,promotional,1,1
1696,46,71273,112,290,71,social,loyalty,0,1
1697,61,33736,58,168,87,social,informational,1,1
1698,33,81751,79,344,82,email,promotional,1,1
1699,61,37390,55,145,106,email,promotional,1,0
1700,64,61249,81,228,100,email,loyalty,1,1
1701,27,47821,26,306,95,social,informational,1,1
1702,47,45191,84,76,78,push,promotional,1,1
1703,42,30928,25,223,92,push,promotional,0,1
1704,56,48524,77,177,108,social,promotional,1,1
1705,37,32625,33,189,103,email,loyalty,0,1
1706,22,24776,89,302,133,email,informational,1,1
1707,18,51793,72,46,122,email,promotional,1,0
1708,47,40468,69,17,133,email,promotional,1,0
1709,66,75265,6,66,140,social,promotional,0,1
1710,20,65000,23,360,105,push,promotional,1,1
1711,62,75461,116,261,125,push,informational,1,1
1712,31,39786,30,123,110,social,informational,1,1
1713,47,52042,78,231,139,email,promotional,1,1
1714,67,10689,54,125,47,push,promotional,1,1
1715,21,45772,87,112,90,social,promotional,1,1
1716,35,51477,11,272,112,email,loyalty,1,0
1717,54,52310,31,81,117,push,loyalty,1,1
1718,42,49364,6,246,99,social,loyalty,1,1
1719,65,50998,11,347,50,push,promotional,1,1
1720,18,9301,77,328,94,push,loyalty,1,0
1721,63,53843,12,215,124,social,informational,1,1
1722,32,57251,118,352,90,social,loyalty,0,1
1723,26,70070,66,235,102,push,promotional,0,0
1724,32,55531,53,82,157,push,informational,1,0
1725,66,48038,99,294,94,social,promotional,0,1
1726,41,66574,119,310,95,email,informational,0,1
1727,21,14639,36,76,105,email,loyalty,1,1
1728,29,42275,17,15,107,email,loyalty,1,0
1729,54,38512,28,220,104,email,informational,1,1
1730,54,49482,92,230,111,social,informational,1,1
1731,60,17019,22,265,64,email,promotional,1,1
1732,23,69794,102,264,96,push,informational,1,1
1733,56,46252,7,110,63,email,promotional,1,1
1734,63,54781,15,307,101,social,informational,1,1
1735,41,53346,96,200,118,email,informational,1,1
1736,28,68937,11,226,95,email,loyalty,1,1
1737,30,22070,24,185,71,social,loyalty,1,1
1738,51,51684,67,31,87,email,promotional,1,0
1739,42,67192,30,102,154,social,promotional,1,1
1740,24,48530,70,259,143,email,promotional,1,1
1741,69,35730,66,99,83,social,informational,1,1
1742,21,40941,61,339,83,email,informational,1,0
1743,25,44105,78,299,96,push,promotional,1,1
1744,37,39184,41,285,137,push,informational,1,1
1745,46,47707,82,266,47,social,loyalty,0,1
1746,68,72623,51,140,83,social,informational,1,1
1747,62,41039,44,302,112,social,loyalty,1,1
1748,63,42684,95,286,108,push,promotional,0,0
1749,27,56896,13,350,87,social,informational,1,1
1750,60,47377,90,216,92,email,promotional,0,1
1751,51,30062,108,32,109,social,loyalty,1,0
1752,43,49082,12,303,87,social,promotional,1,1
1753,58,48516,82,88,68,email,loyalty,0,1
1754,66,64635,9,63,94,email,loyalty,1,1
1755,20,35417,113,279,105,push,promotional,1,0
1756,23,64734,85,74,36,email,loyalty,1,1
1757,22,48532,48,306,111,email,promotional,1,1
1758,22,33380,49,124,129,social,promotional,1,0
1759,64,30368,53,269,89,push,promotional,0,1
1760,40,79015,56,285,89,email,loyalty,1,1
1761,66,47601,40,121,77,push,loyalty,1,0
1762,26,64047,107,346,95,email,informational,0,1
1763,52,24378,24,212,83,push,promotional,1,1
1764,37,89565,98,148,143,email,promotional,1,1
1765,66,63398,72,78,103,social,promotional,0,1
1766,59,46168,108,14,35,push,promotional,1,0
1767,52,45407,117,136,117,push,promotional,1,1
1768,67,61018,33,304,151,email,promotional,1,0
1769,35,60157,23,280,115,push,promotional,1,1
1770,34,52737,77,79,135,email,informational,1,1
1771,41,50163,54,243,120,push,informational,1,1
1772,20,58416,53,193,129,push,promotional,0,1
1773,49,23874,49,242,128,social,promotional,0,1
1774,52,44430,78,51,128,social,informational,1,0
1775,55,25297,78,232,109,push,informational,1,0
1776,30,59068,80,259,48,social,promotional,0,1
1777,64,39862,49,218,67,push,promotional,1,0
1778,42,26426,102,206,67,email,informational,0,1
1779,26,38093,60,314,24,push,informational,1,0
1780,21,52240,103,311,86,push,promotional,1,1
1781,31,46921,90,120,142,social,informational,0,1
1782,54,32402,90,80,56,social,promotional,1,1
1783,51,24426,65,42,121,email,loyalty,1,0
1784,28,51108,32,21,115,email,promotional,1,0
1785,58,41288,79,10,106,email,promotional,1,0
1786,20,46128,116,313,135,push,promotional,1,1
1787,45,47604,21,153,98,email,informational,1,0
1788,46,56450,18,312,145,email,promotional,1,1
1789,26,62704,94,294,94,social,promotional,0,1
1790,20,52197,60,86,110,social,informational,1,1
1791,42,45193,13,113,95,email,loyalty,1,0
1792,51,50371,24,189,72,email,loyalty,1,1
1793,29,44911,30,112,59,push,informational,1,1
1794,59,25361,2,175,117,push,promotional,0,1
1795,26,66379,83,310,140,social,loyalty,1,1
1796,32,63551,111,302,107,email,loyalty,1,1
1797,57,79825,108,4,115,email,informational,1,1
1798,42,84207,111,222,53,email,loyalty,1,1
1799,22,32359,25,221,111,email,loyalty,1,1
1800,28,44969,50,171,37,email,informational,0,1
1801,51,87673,14,318,64,push,loyalty,1,1
1802,41,49391,6,213,140,push,promotional,1,1
1803,32,53663,76,253,100,email,informational,0,1
1804,55,27183,84,124,103,push,promotional,1,1
1805,25,52254,87,128,116,push,promotional,0,1
1806,22,78979,30,213,123,email,informational,1,1
1807,65,69299,30,112,91,push,loyalty,1,1
1808,43,40850,38,85,108,email,informational,1,1
1809,35,44055,58,4,97,push,loyalty,1,0
1810,23,33036,94,65,54,email,promotional,1,1
1811,54,37232,41,318,89,email,loyalty,1,1
1812,65,21346,94,346,112,push,promotional,1,1
1813,30,48727,57,120,88,push,promotional,1,1
1814,45,72651,36,243,88,social,promotional,1,1
1815,22,55331,64,137,123,email,informational,0,1
1816,30,70493,113,247,104,email,loyalty,1,1
1817,34,66098,98,45,110,email,loyalty,0,1
1818,67,41797,16,146,51,email,loyalty,1,1
1819,57,38607,88,176,113,push,promotional,1,1
1820,62,39182,78,42,66,push,informational,1,0
1821,49,24244,90,297,99,social,loyalty,1,0
1822,46,50484,72,89,68,email,loyalty,1,1
1823,68,6433,14,218,127,social,informational,0,1
1824,20,58871,31,228,154,social,loyalty,1,1
1825,57,51078,66,298,95,social,informational,1,0
1826,51,57071,112,291,95,social,informational,0,1
1827,57,65855,68,67,130,social,loyalty,1,1
1828,44,52981,65,251,117,push,informational,0,1
1829,30,74473,55,41,97,push,informational,0,1
1830,62,59329,84,99,111,social,loyalty,1,1
1831,50,38643,78,306,160,push,promotional,1,1
1832,23,46434,40,360,79,push,loyalty,1,1
1833,41,16080,25,342,82,social,loyalty,1,1
1834,36,36467,25,79,123,push,promotional,0,1
1835,33,44285,3,301,163,push,informational,1,1
1836,57,58194,69,199,105,email,loyalty,1,0
1837,45,38744,102,147,48,social,promotional,1,1
1838,50,31306,118,106,111,email,promotional,0,1
1839,65,21687,26,193,84,email,loyalty,1,1
1840,58,41053,40,122,114,social,loyalty,0,1
1841,30,79262,38,77,59,email,promotional,1,1
1842,60,54066,38,312,55,email,loyalty,1,1
1843,62,64093,68,112,91,push,promotional,0,1
1844,42,36499,7,349,149,email,loyalty,0,1
1845,59,26398,94,297,58,social,promotional,1,1
1846,53,31683,30,170,90,push,loyalty,1,1
1847,44,48543,19,6,56,push,loyalty,1,0
1848,55,20088,103,197,108,push,loyalty,0,1
1849,24,34901,35,98,106,social,informational,1,1
1850,22,41204,104,329,57,social,loyalty,1,1
1851,60,30186,33,230,138,social,promotional,1,1
1852,62,18144,33,168,42,email,promotional,1,1
1853,68,54344,78,297,147,email,informational,1,1
1854,48,50688,38,265,141,push,informational,1,1
1855,40,61685,10,8,109,push,informational,0,1
1856,59,33343,57,172,126,social,loyalty,1,0
1857,27,61398,28,360,94,social,loyalty,1,1
1858,49,72939,78,195,53,email,promotional,1,1
1859,60,53933,100,269,107,email,promotional,1,1
1860,47,40850,38,19,52,social,loyalty,0,0
1861,56,52176,16,354,99,social,promotional,1,1
1862,48,40133,21,352,62,email,loyalty,1,1
1863,35,37635,92,49,129,push,informational,1,0
1864,53,60248,97,356,111,push,loyalty,1,1
1865,19,47914,6,338,120,email,loyalty,1,1
1866,31,68076,41,158,110,email,loyalty,1,1
1867,30,43363,15,66,156,push,promotional,1,1
1868,46,44882,108,347,130,email,loyalty,1,1
1869,29,41502,3,59,151,push,loyalty,1,0
1870,56,33197,43,309,72,push,loyalty,1,0
1871,19,62216,47,308,83,email,informational,1,1
1872,49,82785,99,337,27,social,loyalty,1,1
1873,30,44266,14,159,88,social,loyalty,1,0
1874,63,39792,66,271,98,social,loyalty,1,1
1875,44,38820,29,121,113,social,promotional,1,1
1876,66,39804,4,254,84,social,informational,1,1
1877,58,74746,26,261,122,social,informational,0,1
1878,34,39222,115,135,119,social,loyalty,1,0
1879,57,41220,12,274,85,email,loyalty,1,1
1880,48,31394,2,56,71,email,promotional,1,1
1881,51,54404,17,331,101,social,loyalty,1,1
1882,41,48991,35,96,102,email,promotional,1,1
1883,62,32942,10,114,81,push,loyalty,1,1
1884,52,36607,112,357,92,social,promotional,0,1
1885,65,72994,86,28,57,push,informational,1,0
1886,23,50490,105,306,120,email,loyalty,1,1
1887,36,51525,43,2,120,social,promotional,1,0
1888,47,51584,21,212,101,push,promotional,1,1
1889,24,70919,15,68,122,email,loyalty,1,1
1890,27,34321,35,128,103,social,promotional,1,1
1891,58,44054,112,333,148,social,loyalty,1,1
1892,49,47465,85,24,61,push,loyalty,1,0
1893,51,24182,85,253,106,push,promotional,0,1
1894,45,36257,85,230,127,push,promotional,1,1
1895,32,65700,60,176,144,email,promotional,1,1
1896,47,61403,44,221,123,push,informational,0,1
1897,54,64056,96,36,68,push,loyalty,1,1
1898,46,41163,119,2,50,push,loyalty,1,0
1899,39,43014,5,361,94,social,informational,0,1
1900,21,23179,103,274,110,push,informational,1,1
1901,37,63979,73,177,128,push,promotional,1,1
1902,49,66449,117,264,67,email,loyalty,0,1
1903,53,66258,18,186,118,email,informational,0,1
1904,67,74061,21,15,20,push,informational,0,1
1905,21,56331,72,279,77,email,loyalty,1,1
1906,44,73353,108,194,125,email,loyalty,1,1
1907,34,46992,116,198,64,email,loyalty,1,1
1908,29,23494,98,349,66,social,promotional,1,1
1909,39,62910,74,305,84,push,informational,1,1
1910,34,22941,51,64,105,push,promotional,1,1
1911,27,52553,41,290,66,push,loyalty,1,1
1912,18,64329,24,18,99,email,loyalty,1,1
1913,39,54863,104,64,87,email,informational,1,1
1914,43,84173,24,362,134,email,promotional,1,1
1915,35,20511,96,330,85,social,promotional,1,1
1916,67,48757,97,358,100,email,promotional,1,1
1917,31,50261,38,251,104,social,loyalty,1,1
1918,64,29838,44,17,87,push,informational,1,0
1919,46,32694,57,141,123,email,promotional,0,0
1920,29,37323,115,308,129,social,loyalty,1,1
1921,53,33505,59,320,85,social,loyalty,1,1
1922,52,48380,113,245,108,email,promotional,1,1
1923,69,40955,34,290,72,social,informational,1,1
1924,29,54768,75,351,116,email,informational,0,1
1925,24,59741,95,87,106,social,promotional,0,1
1926,46,58726,82,199,89,push,loyalty,1,1
1927,28,43848,23,358,109,push,loyalty,0,1
1928,50,54267,86,161,117,push,promotional,1,1
1929,23,65526,43,140,136,email,loyalty,1,1
1930,64,56683,82,76,111,push,loyalty,1,1
1931,32,77884,40,19,126,push,promotional,1,1
1932,49,64732,47,330,157,push,loyalty,1,1
1933,68,75776,41,50,68,email,promotional,1,1
1934,28,12614,47,232,135,social,promotional,1,1
1935,40,51450,103,295,73,email,promotional,1,1
1936,43,45141,20,12,78,email,loyalty,1,0
1937,51,48125,77,335,99,push,promotional,1,1
1938,63,37925,109,15,80,social,loyalty,0,0
1939,51,55942,65,28,75,push,promotional,1,1
1940,46,22874,116,292,98,push,informational,1,1
1941,21,56051,68,321,90,email,loyalty,1,1
1942,34,38424,24,250,80,email,loyalty,1,1
1943,52,42494,100,98,71,email,loyalty,1,1
1944,30,56577,36,303,142,push,informational,1,1
1945,58,51181,45,337,63,social,promotional,0,1
1946,56,65808,2,39,94,social,informational,1,1
1947,32,35457,28,38,133,push,promotional,1,0
1948,46,48789,26,300,124,social,promotional,1,1
1949,46,63331,23,179,107,push,promotional,1,1
1950,28,55417,79,97,81,social,promotional,0,1
1951,69,56383,36,282,99,push,promotional,0,1
1952,49,66620,91,238,66,social,informational,1,1
1953,19,43906,6,164,91,email,loyalty,1,1
1954,64,40747,35,97,90,email,informational,0,1
1955,31,58638,103,257,93,email,loyalty,1,1
1956,37,47758,38,309,76,email,loyalty,1,1
1957,39,66833,35,262,49,push,loyalty,0,1
1958,28,55546,100,293,137,social,informational,1,1
1959,44,40649,74,258,130,push,promotional,1,1
1960,20,55075,94,249,126,email,promotional,1,1
1961,34,36459,53,245,111,social,loyalty,1,1
1962,61,64203,105,251,105,push,promotional,1,1
1963,45,29042,38,123,79,email,promotional,1,1
1964,46,68330,93,325,82,social,informational,0,1
1965,38,54813,116,169,143,social,promotional,1,1
1966,64,47531,59,175,150,email,promotional,1,1
1967,33,61450,43,269,94,email,informational,1,1
1968,54,57669,103,204,100,social,promotional,1,0
1969,37,69955,114,325,121,email,loyalty,1,1
1970,23,69815,4,66,102,push,informational,1,1
1971,36,55284,5,315,105,email,promotional,1,1
1972,22,36923,68,324,98,email,promotional,1,1
1973,20,41877,100,59,71,email,informational,1,0
1974,18,48925,45,219,88,social,loyalty,1,1
1975,55,66225,80,266,95,social,informational,1,1
1976,32,43154,25,141,24,email,loyalty,1,1
1977,51,44405,78,236,102,social,informational,1,1
1978,52,77725,11,218,169,email,promotional,1,1
1979,66,48435,29,15,87,push,informational,1,0
1980,42,40479,34,302,100,social,informational,0,1
1981,41,61649,86,138,74,email,loyalty,1,1
1982,29,49157,14,232,67,social,informational,1,1
1983,35,29156,24,89,90,push,loyalty,1,1
1984,32,65613,59,77,118,push,informational,1,1
1985,61,38794,39,136,92,email,promotional,1,1
1986,33,50653,26,110,88,social,informational,0,1
1987,44,48977,43,353,114,push,promotional,1,0
1988,25,53451,36,301,106,social,loyalty,1,1
1989,63,17133,39,91,108,email,loyalty,1,1
1990,42,44973,61,190,135,push,loyalty,1,1
1991,34,66872,16,73,131,push,loyalty,1,0
1992,46,68981,102,173,144,social,informational,1,0
1993,25,35130,59,35,63,push,informational,1,0
1994,32,63808,96,210,125,email,informational,1,1
1995,44,38578,6,298,149,email,promotional,0,1
1996,63,44382,98,133,51,push,informational,0,1
1997,67,45170,56,283,99,email,promotional,1,1
1998,69,51632,8,198,83,push,promotional,1,1
1999,24,65020,94,32,99,push,informational,1,1
2000,20,53968,27,136,134,push,promotional,1,1
2001,46,48108,71,248,58,push,loyalty,1,1
2002,61,64509,27,359,107,social,informational,1,1
2003,41,37960,89,341,83,push,informational,1,1
2004,20,48841,46,146,135,email,promotional,0,1
2005,37,64936,41,334,112,social,informational,1,1
2006,63,57939,79,143,95,email,informational,1,1
2007,32,43005,25,234,78,push,promotional,1,1
2008,42,27305,86,44,179,email,informational,1,1
2009,47,54662,18,32,108,social,informational,0,0
2010,31,26319,12,231,57,email,informational,1,0
2011,24,46812,87,28,75,social,promotional,1,0
2012,34,67684,51,160,112,push,informational,1,1
2013,61,58951,109,333,78,push,informational,1,0
2014,37,19645,39,207,81,email,informational,1,1
2015,53,53006,89,18,129,email,loyalty,0,1
2016,26,45212,10,103,126,push,informational,1,0
2017,55,30894,94,70,82,push,promotional,1,1
2018,65,55025,74,119,135,email,loyalty,0,0
2019,39,42623,98,139,78,push,promotional,1,1
2020,19,42716,110,160,150,social,informational,0,1
2021,41,51860,77,232,116,social,informational,1,1
2022,25,40611,54,148,108,email,informational,1,1
2023,28,51436,29,353,88,email,loyalty,1,1
2024,30,41100,102,243,81,push,informational,1,1
2025,34,41923,41,35,30,push,promotional,1,0
2026,25,64893,109,325,91,social,loyalty,1,0
2027,38,66420,9,355,99,email,promotional,0,1
2028,35,24370,63,239,45,email,promotional,1,1
2029,47,61206,77,334,124,email,promotional,1,1
2030,35,70978,37,149,95,email,promotional,1,1
2031,63,73360,14,111,136,social,promotional,1,1
2032,64,57805,101,17,79,social,informational,1,1
